,0
8053,LGMN
8054,DNAI1
8055,NASP
8056,RNASEH2A
8057,CHRNA5
8058,NSMAF
8059,PTGES
8060,CD99L2
8061,FCN2
8062,PKNOX2
8063,ENSG00000228049
8064,AP5M1
8065,CRP
8066,TCEA2
8067,GZMA
8068,LRFN1
8069,RPE65
8070,VANGL2
8071,DNAL4
8072,THRA
8073,ASCC3
8074,CFI
8075,PYCR2
8076,DDX28
8077,ZNF704
8078,OR52A5
8079,RIN1
8080,EID3
8081,FOSL1
8082,PTPRN
8083,NSMCE4A
8084,TULP3
8085,SMS
8086,DDX25
8087,PIGW
8088,BAHD1
8089,FIS1
8090,BCAT2
8091,SPINK6
8092,HBG2
8093,MAFK
8094,DCP1B
8095,CPEB3
8096,ZNF223
8097,ACTC1
8098,MKL1
8099,PATL1
8100,DRG1
8101,TLR8
8102,ATF6
8103,OR2T2
8104,IDUA
8105,MED12L
8106,PDE1B
8107,USP33
8108,FAT1
8109,KLKB1
8110,SMARCAL1
8111,ENPP7
8112,CHSY3
8113,CSGALNACT1
8114,PLAT
8115,MIF
8116,GK
8117,HTT
8118,TFAM
8119,CMAS
8120,PPP6C
8121,PICK1
8122,PPP2R3B
8123,IL22
8124,WDR59
8125,NDST4
8126,GCDH
8127,LUC7L
8128,F13B
8129,NEURL1
8130,PIDD1
8131,HS3ST6
8132,ZNF189
8133,GRHPR
8134,ALG2
8135,COMP
8136,F7
8137,AES
8138,HOXA6
8139,PMAIP1
8140,COX11
8141,GSTZ1
8142,SAT2
8143,DHDDS
8144,STT3B
8145,PKMYT1
8146,PTP4A1
8147,AP3M1
8148,FCN3
8149,ASNA1
8150,ELK1
8151,IFI44L
8152,ATF3
8153,MPL
8154,CBR3
8155,TRUB1
8156,RDX
8157,GGCX
8158,NUBP2
8159,KCNN2
8160,SCARB1
8161,ADAM23
8162,RMND5A
8163,HS3ST3B1
8164,KIAA0391
8165,VPS26B
8166,ADH7
8167,COLEC11
8168,KREMEN1
8169,TTC37
8170,ZKSCAN5
8171,PDX1
8172,ATXN1
8173,CCNY
8174,SGCB
8175,OXCT2
8176,CCL3
8177,PPIG
8178,SSH1
8179,CLPP
8180,GPX1
8181,PTGDS
8182,FBN3
8183,GPX7
8184,HOXB13
8185,STT3A
8186,NSUN2
8187,CARS2
8188,INPP5A
8189,ISY1
8190,ZNF549
8191,ZNF711
8192,ENSG00000267645
8193,CHRNA7
8194,ADRBK2
8195,NEURL1B
8196,NLRP1
8197,ZNF611
8198,ZNF839
8199,TRDN
8200,NDST3
8201,E2F8
8202,KAT7
8203,EIF5A
8204,ULK2
8205,PVRL1
8206,MAPK4
8207,ZNF285
8208,IFNLR1
8209,CRYGC
8210,HOXC5
8211,KATNA1
8212,MEMO1
8213,PEX5
8214,CHMP1A
8215,IL10RA
8216,CD209
8217,ACSBG1
8218,RDH5
8219,LYRM4
8220,ATP7A
8221,CHRNA2
8222,ACSL4
8223,RASSF1
8224,ELOVL6
8225,KRIT1
8226,EDC4
8227,TRMT11
8228,PRDX5
8229,SRR
8230,SIRT3
8231,SFTA3
8232,CCAR2
8233,WIPI1
8234,PDP1
8235,KREMEN2
8236,PLCD1
8237,RT14
8238,FAM98A
8239,USP13
8240,PKN3
8241,RAPGEF2
8242,PDE6H
8243,SMPD4
8244,LZTFL1
8245,BMP5
8246,GSTA2
8247,NMRK1
8248,MSX1
8249,GATC
8250,ZNF19
8251,APIP
8252,KCNU1
8253,DUSP6
8254,NID2
8255,DSE
8256,BMP6
8257,AXL
8258,PDE1A
8259,GPD1
8260,ISL1
8261,UGT2B10
8262,SNTG2
8263,GPT
8264,CCBL2
8265,ZNF563
8266,AIM2
8267,UGGT1
8268,YIPF5
8269,ARL6
8270,ACOT1
8271,IL1RN
8272,AHCYL2
8273,ZNF213
8274,CAMKK2
8275,CHST3
8276,DKK4
8277,IVD
8278,CHPF
8279,DKK2
8280,MARCH6
8281,POLRMT
8282,METTL1
8283,CCDC53
8284,EHD1
8285,CSAD
8286,GDF2
8287,LCMT2
8288,ZNF585A
8289,ZNF195
8290,YME1L1
8291,ZNF740
8292,GUCY2D
8293,RYR1
8294,CTF1
8295,PPCDC
8296,CKB
8297,ELF1
8298,ALKBH3
8299,UFM1
8300,GUCA1C
8301,SAE1
8302,MIB1
8303,ZFP14
8304,ZNF799
8305,ZNF169
8306,NXF3
8307,TUBB8P12
8308,HOXB6
8309,WWP2
8310,DUSP9
8311,B3GALT2
8312,LPIN2
8313,CBY1
8314,INMT
8315,CSN2
8316,NAGPA
8317,RANBP10
8318,ZNF155
8319,ZNF582
8320,ZNF777
8321,ZNF92
8322,ZNF721
8323,ZNF569
8324,PLCZ1
8325,PPM1A
8326,CTBP2
8327,PPP1R3B
8328,AARS2
8329,ETFA
8330,ZC3H15
8331,MAP1B
8332,ZNF256
8333,ZNF77
8334,TFF2
8335,HOXC6
8336,SURF1
8337,ZBTB17
8338,GGA1
8339,ANKAR
8340,DGCR8
8341,PNKP
8342,CIAO1
8343,PVALB
8344,TPTE2
8345,ZNF100
8346,ZNF221
8347,ZNF426
8348,ZNF383
8349,MIOS
8350,MFAP4
8351,CDO1
8352,CYTH4
8353,TNIK
8354,INPP5K
8355,RNF139
8356,IQGAP2
8357,PLA2G12A
8358,NQO1
8359,TDRD7
8360,RBBP9
8361,HAMP
8362,ZNF562
8363,ZNF300
8364,CCDC151
8365,CYTH1
8366,GRIP2
8367,CASP8AP2
8368,MYO7B
8369,ZNF10
8370,ZNF114
8371,ZNF37A
8372,IBSP
8373,DUSP4
8374,PASD1
8375,RNF181
8376,SOST
8377,ZNF470
8378,GRIK2
8379,P2RX4
8380,FCN1
8381,HEATR2
8382,ZNF254
8383,TUBB8
8384,ZNF398
8385,WNK1
8386,UGT1A10
8387,ZNF679
8388,LSM11
8389,MBTPS2
8390,PGM2L1
8391,SSX7
8392,IL17B
8393,ZNF30
8394,TRMT112
8395,IL13RA1
8396,BACE1
8397,ZNF736
8398,DOK6
8399,DIBD1
8400,FKBP1B
8401,IL20RB
8402,DAPK1
8403,DOCK7
8404,PDE3B
8405,PDP2
8406,ZNF200
8407,ZNF33A
8408,ZNF224
8409,P2RX6
8410,CCDC94
8411,SPTLC1
8412,ZNF701
8413,CYP46A1
8414,ZNF665
8415,ZNF480
8416,SNX6
8417,KIR2DL1
8418,TRAPPC3L
8419,MTMR2
8420,ST8SIA5
8421,MAP3K4
8422,MAGED1
8423,NACA
8424,TNFSF13
8425,ZNF432
8426,ZNF761
8427,ZNF558
8428,LRRC40
8429,CASP4
8430,ZNF157
8431,ZKSCAN8
8432,ZNF726
8433,LEPR
8434,SESN3
8435,RGSL1
8436,ASCC2
8437,NVL
8438,FCER2
8439,C4BPA
8440,FTSJ1
8441,ZNF124
8442,VPS8
8443,ZNF212
8444,POU1F1
8445,WDR83
8446,ZNF443
8447,ZNF675
8448,ZNF699
8449,ZNF175
8450,ZNF551
8451,ZKSCAN1
8452,ZNF506
8453,DHDH
8454,TTI1
8455,EMD
8456,GADD45B
8457,ZSCAN10
8458,SFRP2
8459,CD22
8460,UBE4B
8461,WIF1
8462,QRSL1
8463,C9orf72
8464,ZNF738
8465,SLA
8466,HMGXB4
8467,SEMA3D
8468,ABCG1
8469,C1S
8470,MGAT2
8471,HPS4
8472,ZNF184
8473,ZNF333
8474,ZNF248
8475,ZNF764
8476,ZNF720
8477,ZNF559
8478,TPMT
8479,MOGS
8480,NGLY1
8481,SELE
8482,SEMA3C
8483,NLRC4
8484,ZNF585B
8485,TFB1M
8486,PFAS
8487,BAZ1A
8488,MAP4K2
8489,ZNF429
8490,AASDHPPT
8491,PDE6C
8492,SUCLG2
8493,ACO1
8494,KRBA1
8495,ZNF682
8496,G6PC3
8497,POLM
8498,DNAJA3
8499,DNAH2
8500,SEMA3F
8501,MTM1
8502,PNPLA3
8503,ZNF735P
8504,SMARCA1
8505,P2RX2
8506,ZNF669
8507,ZNF705G
8508,RPEL1
8509,ZNF26
8510,ZNF554
8511,ELOVL1
8512,PHYKPL
8513,CHSY1
8514,ZFP30
8515,ZNF624
8516,STOML2
8517,WEE1
8518,DDIT4
8519,ABT1
8520,CSF3
8521,CLPB
8522,DUSP2
8523,TEAD2
8524,ZNF547
8525,KRBOX4
8526,PGF
8527,CMTM7
8528,GSTM2
8529,HAL
8530,ETNK2
8531,TELO2
8532,GUCY2C
8533,DAZAP2
8534,ZNF727P
8535,ZNF514
8536,BAK1
8537,ZNF567
8538,ZNF681
8539,IL18RAP
8540,RGS19
8541,DROSHA
8542,KIF14
8543,BANF1
8544,DNAH7
8545,MAP3K2
8546,CCM2
8547,NCR1
8548,CHST5
8549,ZNF479
8550,PFKFB2
8551,EMCN
8552,IL17F
8553,ZNF860
8554,FABP6
8555,PTP4A3
8556,SKA3
8557,ZNF468
8558,ZNF208
8559,SPTLC3
8560,MMP12
8561,OBSL1
8562,MGAT5B
8563,HOGA1
8564,ZNF257
8565,ZNF440
8566,ZIM3
8567,EIF4E3
8568,ANP32A
8569,ENSG00000257411
8570,FLRT2
8571,CARD9
8572,BMX
8573,ZNF776
8574,PDK3
8575,POLG
8576,ZNF324
8577,TOR1B
8578,ZNF45
8579,BHLHE41
8580,RTN4R
8581,ZNF804B
8582,NEO1
8583,ZNF235
8584,CREB3L3
8585,ZNF620
8586,ARL2
8587,IREB2
8588,PDZK1
8589,VAPB
8590,UBL4B
8591,OSTC
8592,HLCS
8593,MBD3L2
8594,ZNF597
8595,ZNF571
8596,ZNF492
8597,KIAA1429
8598,PLCH2
8599,GREM1
8600,TRIM13
8601,PDE4B
8602,HAND1
8603,CDK3
8604,UNC5C
8605,HSD11B2
8606,ZNF593
8607,MOGAT2
8608,MKNK1
8609,ZNF180
8610,IRAK3
8611,ZIK1
8612,ZNF670
8613,ZNF430
8614,ZNF3
8615,MASTL
8616,LINGO1
8617,HOXB5
8618,CIDEA
8619,MGAT3
8620,TRPV6
8621,PCOLCE2
8622,DNER
8623,ZNF548
8624,ZNF605
8625,ZNF136
8626,ZNF519
8627,ZNF595
8628,ZNF778
8629,ZNF99
8630,SOSTDC1
8631,CD81
8632,ZNF613
8633,ZNF41
8634,ST6GALNAC1
8635,CCDC68
8636,LGALS4
8637,PARD6G
8638,ZNF730
8639,ZNF556
8640,ZNF782
8641,FAM45A
8642,MCEE
8643,ZNF718
8644,MYCBPAP
8645,STAMBP
8646,ZNF154
8647,ZNF616
8648,ZNF705D
8649,ZNF583
8650,ZNF311
8651,ZNF668
8652,ZNF689
8653,ZNF626
8654,TRIP6
8655,GPT2
8656,C1R
8657,GAR1
8658,HBG1
8659,PVR
8660,ZNF287
8661,TXNL4B
8662,ZNF732
8663,ZNF660
8664,ENSG00000258724
8665,ZNF692
8666,CAMKMT
8667,RWDD1
8668,ZNF337
8669,ZNF649
8670,ZNF226
8671,ISY1-RAB43
8672,ZNF485
8673,ZNF416
8674,SIPA1L1
8675,FBN2
8676,TRPC7
8677,MSR1
8678,KCNQ5
8679,WNK3
8680,USP41
8681,OAT
8682,HKR1
8683,PLXNB2
8684,IL17C
8685,ZNF343
8686,ZNF17
8687,ZNF785
8688,ZNF138
8689,STX2
8690,ZNF34
8691,ZNF382
8692,DSCAM
8693,CBLL1
8694,PDLIM7
8695,SLC7A9
8696,IL9
8697,CLVS1
8698,GJA3
8699,PRDM7
8700,IL1RAPL1
8701,ETHE1
8702,SEC23B
8703,MARK2
8704,VPS41
8705,CFHR1
8706,ATPAF2
8707,SELK
8708,C1QC
8709,ZNF354C
8710,ZFP2
8711,ZNF263
8712,ZNF627
8713,ZNF750
8714,ADAM22
8715,GPX3
8716,GANC
8717,BLZF1
8718,ARR3
8719,ACSBG2
8720,KIR2DL3
8721,ZNF214
8722,ZKSCAN3
8723,DNAH17
8724,P2RX5
8725,ZFP28
8726,ZNF133
8727,ZNF688
8728,NPR1
8729,ZNF264
8730,ZNF710
8731,FLNB
8732,JAM3
8733,LIMK2
8734,PELI2
8735,ZNF775
8736,AMY1A
8737,ETNK1
8738,KCNIP1
8739,ZNF724P
8740,ZNF529
8741,ZNF792
8742,ZNF490
8743,LUC7L2
8744,ZNF555
8745,ZNF561
8746,ZNF771
8747,ZNF135
8748,ZNF250
8749,TGM2
8750,PDLIM5
8751,ULBP3
8752,CHST14
8753,PDK4
8754,PDE1C
8755,ALK
8756,WASH1
8757,LPIN3
8758,IBA57
8759,SEPT4
8760,PFKFB4
8761,ZNF700
8762,MBIP
8763,EVC
8764,ZNF790
8765,ZNF2
8766,ZNF565
8767,DMXL2
8768,DAK
8769,ZNF573
8770,ZNF460
8771,ZNF517
8772,ZNF662
8773,ZNF697
8774,ZNF205
8775,GHRL
8776,CNGA1
8777,MAPK8IP1
8778,CACYBP
8779,FLRT1
8780,ZNF431
8781,SRCAP
8782,TNFRSF14
8783,BLVRB
8784,ZNF793
8785,ZNF586
8786,ZSCAN25
8787,SEPT1
8788,GPX2
8789,ZFP37
8790,ZNF454
8791,ZNF667
8792,ZNF606
8793,ZNF141
8794,BCL7A
8795,LRFN4
8796,USF2
8797,SP3
8798,PHKB
8799,ZNF568
8800,ZNF716
8801,PDIA4
8802,ZNF774
8803,ZNF266
8804,DDX17
8805,AQP2
8806,HDC
8807,SLC6A3
8808,HLTF
8809,DDX41
8810,CD34
8811,MECP2
8812,PPRC1
8813,SSBP1
8814,ZNF714
8815,QTRT1
8816,P2RX3
8817,CFHR3
8818,COLEC10
8819,GGA2
8820,FEZ1
8821,TRPM8
8822,NOX1
8823,NLRP4
8824,LEMD2
8825,ATG4B
8826,ZNF20
8827,ZNF233
8828,ZNF546
8829,ZNF676
8830,ZNF320
8831,ACAD8
8832,AUTS2
8833,GANAB
8834,UGT2B11
8835,NTN4
8836,NCR3
8837,TEAD3
8838,DOK4
8839,RIN3
8840,SLA2
8841,TOP1
8842,ZNF708
8843,DEPDC1
8844,SLC4A1AP
8845,B4GALNT1
8846,TMPRSS6
8847,ZNF543
8848,SPTSSA
8849,FAM96B
8850,ZKSCAN7
8851,ZNF197
8852,CTTNBP2
8853,IMPA2
8854,TES
8855,APBA2
8856,ZFP69B
8857,ZNF510
8858,ZNF671
8859,ZNF607
8860,ZNF610
8861,PPP1R13B
8862,SEPT9
8863,SGCE
8864,LGI1
8865,NR2C2
8866,FMR1
8867,LCP1
8868,TDRD5
8869,ANGPT2
8870,OXSR1
8871,TMEM231
8872,PON1
8873,TXN2
8874,DCXR
8875,ZNF713
8876,PAICS
8877,STK39
8878,TNFRSF8
8879,GET4
8880,CSNK1G3
8881,ADAM12
8882,FUT8
8883,ZNF268
8884,ZNF445
8885,ZNF786
8886,ZNF747
8887,HSF2
8888,ZNF222
8889,ZNF664
8890,YTHDC2
8891,IL33
8892,PLCD3
8893,PLCD4
8894,ULBP1
8895,EVC2
8896,MTHFS
8897,ANKRA2
8898,PRKRA
8899,RABEP1
8900,DPH1
8901,ZNF74
8902,ZIM2
8903,ZNF253
8904,ZNF566
8905,ZNF347
8906,ZNF75A
8907,ZNF540
8908,GUCY1B3
8909,PLCH1
8910,RAP1GAP
8911,LBP
8912,ZNF43
8913,ZNF439
8914,DYRK2
8915,ZNF550
8916,ZNF599
8917,ZNF584
8918,ZNF614
8919,PKN2
8920,POMGNT2
8921,SEPT11
8922,SLC35A2
8923,UBAC2
8924,NIN
8925,TMEM55A
8926,ZNF202
8927,PTGIS
8928,ZNF215
8929,ZNF471
8930,ZKSCAN4
8931,FDXR
8932,SSX2
8933,ETFB
8934,PINX1
8935,CHRND
8936,RPS19BP1
8937,MXD1
8938,ZNF417
8939,ZNF140
8940,ZNF33B
8941,ZNF18
8942,PELI3
8943,GAL3ST1
8944,GCN1L1
8945,C6orf25
8946,ASCC1
8947,WNK2
8948,PNPLA6
8949,LRFN2
8950,CYP27A1
8951,ZNF486
8952,BMP10
8953,MYEOV2
8954,ZNF530
8955,HAVCR2
8956,MPP6
8957,ZNF641
8958,ZNF596
8959,ZNF705A
8960,ZNF619
8961,XBP1
8962,ZNF746
8963,ZNF75D
8964,ZNF552
8965,TMEM55B
8966,SNTA1
8967,GRK1
8968,IFNL1
8969,SART3
8970,NARFL
8971,ZNF415
8972,ZNF227
8973,ZNF570
8974,MOCS2
8975,GFAP
8976,IL17RE
8977,BTN3A1
8978,PFKFB3
8979,ZNF615
8980,ZNF678
8981,ZNF354A
8982,ZNF717
8983,ZNF557
8984,ZNF304
8985,ACER3
8986,IL21R
8987,ACE2
8988,C10orf32
8989,ZNF302
8990,ZNF446
8991,NDOR1
8992,LEMD3
8993,TESPA1
8994,CTSF
8995,DNAJB11
8996,ZNF79
8997,KIAA1033
8998,CDK13
8999,TRIAP1
9000,ZNF528
9001,NAT1
9002,TRPC3
9003,PANX1
9004,APPL1
9005,PAX5
9006,SHPRH
9007,RFXANK
9008,ZFP69
9009,ZNF707
9010,IQGAP3
9011,TUB
9012,IER3
9013,STRIP2
9014,SH3BP5
9015,AMD1
9016,CD151
9017,ESCO1
9018,ACADVL
9019,GRIK4
9020,RP1L1
9021,ZNF658
9022,ZNF211
9023,ZNF560
9024,ZNF696
9025,OMG
9026,PPM1B
9027,IL25
9028,HPS1
9029,ZNF564
9030,C17orf75
9031,RMDN2
9032,EBP
9033,OSM
9034,TCERG1
9035,TROAP
9036,EPC2
9037,RBM15B
9038,RBM15
9039,SLC25A3
9040,LIAS
9041,PARVB
9042,PRDX2
9043,UAP1L1
9044,USP34
9045,TRAP1
9046,ZNF419
9047,GABPB1
9048,ZZZ3
9049,ZNF484
9050,ZNF160
9051,CR1
9052,LIPF
9053,ZNF684
9054,ATXN2L
9055,WDR26
9056,VPS39
9057,ALKBH8
9058,ZNF691
9059,ZNF600
9060,ZNF324B
9061,LTC4S
9062,ZNF577
9063,ZNF28
9064,C16orf53
9065,DENND1C
9066,IPPK
9067,RIT1
9068,LPXN
9069,NAT2
9070,ZNFX1
9071,RS1
9072,IRF2BP1
9073,GPX8
9074,RPS6KB2
9075,TGFBI
9076,ZNF225
9077,TRIM27
9078,ZNF544
9079,ZSCAN32
9080,ACTR3B
9081,SLIT3
9082,NOP16
9083,MFAP3
9084,UCHL3
9085,GADD45G
9086,UBLCP1
9087,ZNF791
9088,ZNF703
9089,ELSPBP1
9090,PHGDH
9091,GUCY2F
9092,ZNF12
9093,KCNN1
9094,DPH3
9095,CRB3
9096,CTSO
9097,LHFPL5
9098,ZNF282
9099,ZNF25
9100,ATP2A2
9101,MTRR
9102,ABO
9103,ZNF677
9104,DIAPH3
9105,GUCA1B
9106,RAP1GAP2
9107,ALPP
9108,ZNF521
9109,ALDH16A1
9110,PROCR
9111,MAP4K3
9112,ZNF621
9113,RFT1
9114,RIT2
9115,SEPT8
9116,PDE4A
9117,ZNF394
9118,PIM1
9119,ZNF493
9120,KIAA0196
9121,ZNF589
9122,GRIK5
9123,PPP1R3E
9124,PDZD7
9125,NR5A1
9126,FAM178A
9127,INPP5E
9128,CRLF1
9129,KCNIP4
9130,PPIP5K2
9131,ADIPOR2
9132,ABCD1
9133,CYB5A
9134,CIB1
9135,TDP2
9136,GOLGA3
9137,WARS
9138,HAND2
9139,GLRA4
9140,RIMKLB
9141,GSTM3
9142,ZNF655
9143,SEMA3B
9144,C17orf59
9145,SH2D1A
9146,STOML3
9147,C10orf10
9148,TREML1
9149,MEIS2
9150,USP12
9151,MCMBP
9152,MEF2BNB
9153,EIF2A
9154,RIMKLA
9155,PMVK
9156,CHST6
9157,ZNF496
9158,AIFM1
9159,SLC5A6
9160,ZNF706
9161,CCZ1
9162,TNFRSF13B
9163,SPINK1
9164,KCNMB1
9165,C1orf101
9166,RGS3
9167,CD72
9168,ZNF334
9169,ZNF436
9170,ADPGK
9171,LCMT1
9172,KXD1
9173,ADIPOR1
9174,BDH1
9175,SSPN
9176,CTSE
9177,MCPH1
9178,CAP2
9179,EHD4
9180,PDE4D
9181,NOXA1
9182,MMAB
9183,TMEM187
9184,CRYZ
9185,PANK4
9186,AZIN2
9187,ZNF680
9188,ESPN
9189,ATXN1L
9190,DENND1A
9191,NUDT5
9192,ZNF101
9193,ZNF442
9194,ZNF483
9195,KCNH6
9196,CDC42EP3
9197,NNMT
9198,CITED4
9199,ENPP6
9200,ZCCHC11
9201,PPCS
9202,FGFRL1
9203,TRAPPC2P1
9204,MMACHC
9205,ZFP90
9206,ZNF267
9207,AVL9
9208,DLX6
9209,ZNF441
9210,PARL
9211,SGCD
9212,ACSL5
9213,AKR7A2
9214,PTPRK
9215,AHR
9216,CSRP2BP
9217,TIMM23B
9218,MCAT
9219,ETV3
9220,CYP27B1
9221,KCNE3
9222,UGDH
9223,ZNF770
9224,SNIP1
9225,IL17RC
9226,DPH5
9227,WDR7
9228,HBP1
9229,LALBA
9230,USP11
9231,ZFYVE20
9232,UXT
9233,DNAAF2
9234,TBXAS1
9235,C8G
9236,ZNF737
9237,ZNF749
9238,CARD8
9239,INHBC
9240,BTF3
9241,SCGB1D2
9242,SLC6A17
9243,PRKD1
9244,PHKA2
9245,ZNF354B
9246,TXNDC12
9247,HYAL2
9248,FPGS
9249,ST20-MTHFS
9250,DNALI1
9251,ENSG00000243207
9252,PLEKHA7
9253,AGAP2
9254,LONP1
9255,ZNF230
9256,FARS2
9257,IL21
9258,TBC1D5
9259,MOCS1
9260,ANXA5
9261,INHA
9262,DENND1B
9263,ZNF587
9264,TRPC5
9265,CCNG1
9266,RASGRP2
9267,LHX3
9268,RNF103
9269,LEFTY1
9270,DLX5
9271,GLRA1
9272,MSX2
9273,OSMR
9274,ZNF433
9275,NAF1
9276,KIF13A
9277,HSPE1
9278,SEMA6B
9279,CNTF
9280,KATNB1
9281,ACTL7A
9282,ARFGEF1
9283,ZNF500
9284,PPIP5K1
9285,APTX
9286,CLVS2
9287,CPB1
9288,IL1R2
9289,MAP4K5
9290,UBFD1
9291,KANSL3
9292,ATXN3
9293,LILRB3
9294,RHPN2
9295,ZNF317
9296,CKMT1A
9297,MASP2
9298,SARS2
9299,SPTLC2
9300,BRD2
9301,LIPA
9302,AGMO
9303,ZNF234
9304,PARP9
9305,USP6NL
9306,REN
9307,CHST1
9308,ACSL3
9309,KANSL2
9310,ZNF418
9311,PGS1
9312,FAM21C
9313,GRB14
9314,PROP1
9315,QTRTD1
9316,YIPF2
9317,RBMX2
9318,GID8
9319,MAP2K5
9320,CACNA1E
9321,FLT3LG
9322,PRR5L
9323,STIM1
9324,PDE11A
9325,KTI12
9326,PIF1
9327,CDCA7
9328,GSTM5
9329,UFSP2
9330,NPPC
9331,WDR41
9332,HYKK
9333,SPEN
9334,ZNF331
9335,F3
9336,DGUOK
9337,NEU4
9338,SPATA5
9339,MAU2
9340,PA1
9341,ENSG00000250151
9342,ATG4A
9343,PABPC4
9344,URB1
9345,EHD2
9346,ZNF425
9347,CHL1
9348,TBX21
9349,GSTM1
9350,TEP1
9351,PER3
9352,GPX5
9353,SCD
9354,LSM12
9355,SLC3A1
9356,YIPF3
9357,PUM2
9358,SLAMF6
9359,ATF7IP
9360,PDE2A
9361,SEC63
9362,PCBP4
9363,AMH
9364,KLRG1
9365,MYO3A
9366,GORASP2
9367,PMF1
9368,TMEM129
9369,ABLIM3
9370,GUCY1A3
9371,CNTFR
9372,KIFC3
9373,FOLH1
9374,FKBP9
9375,PNN
9376,PSG3
9377,SPINT1
9378,TMEM86B
9379,C17orf104
9380,SMCR8
9381,RCVRN
9382,CHRNE
9383,GAS1
9384,S100A10
9385,EXOC6B
9386,DDRGK1
9387,JAM2
9388,SCLY
9389,DST
9390,LLGL2
9391,CD46
9392,CTDSPL
9393,KIAA1147
9394,ZDHHC9
9395,PCSK2
9396,CRB1
9397,VAMP1
9398,PNMT
9399,CAPN9
9400,CHRNB1
9401,ADAM15
9402,ANKRD28
9403,ZPR1
9404,APLF
9405,CTAGE5
9406,GPX6
9407,IBTK
9408,LOH12CR1
9409,FEZ2
9410,OST4
9411,ATP2A1
9412,CHPF2
9413,IL9R
9414,PSG4
9415,DOCK8
9416,CECR2
9417,CLCF1
9418,IP6K3
9419,GTF2H2C
9420,LYVE1
9421,ORAI1
9422,SGPL1
9423,NUDT9
9424,OTUB2
9425,GUCY1A2
9426,GPD1L
9427,CREB3L1
9428,PIANP
9429,BTF3L4
9430,NDRG1
9431,SLC2A14
9432,KCNN3
9433,IRF2BPL
9434,GIPC1
9435,ALS2
9436,PAPPA
9437,TFE3
9438,FMNL1
9439,DNAH11
9440,MYH4
9441,SCO1
9442,ZRANB1
9443,MGEA5
9444,MCM3AP
9445,RIMS2
9446,ARPC5L
9447,ORAI2
9448,TJP2
9449,ZNF625
9450,LYPLA2
9451,NXF2
9452,SEPW1
9453,ALCAM
9454,KCNIP3
9455,CACNA1B
9456,PHKG1
9457,ACP5
9458,S100A8
9459,FOXH1
9460,MMP20
9461,STAB2
9462,AHSP
9463,DAND5
9464,NKX2-2
9465,HSD3B7
9466,SPN
9467,FBLIM1
9468,MSI1
9469,RHPN1
9470,CH25H
9471,VR1
9472,MAN2C1
9473,TCP11
9474,MEP1B
9475,CLRN1
9476,SLC9A3R2
9477,ENO4
9478,DYRK1A
9479,ALKBH4
9480,SEPT10
9481,BBOX1
9482,RANBP1
9483,PRPF18
9484,DFFA
9485,HAAO
9486,YIF1A
9487,SLC8A3
9488,GPR98
9489,NKD1
9490,DP2
9491,CYP2C18
9492,TRIP13
9493,GRK6
9494,DOK5
9495,PPM1K
9496,COX7B2
9497,AAR2
9498,CHIA
9499,GSTM4
9500,POLQ
9501,DPH2
9502,UFSP1
9503,ABCC8
9504,KCTD3
9505,GRIK1
9506,FLOT2
9507,EML4
9508,SPG21
9509,IMPG1
9510,PHKA1
9511,PHKG2
9512,IPO5
9513,PEX16
9514,ACKR1
9515,LILRA1
9516,PPP6R3
9517,DSCC1
9518,RGS18
9519,A4GALT
9520,MMAA
9521,BNIP3L
9522,SOX9
9523,SEPT12
9524,ENSG00000279624
9525,SNX3
9526,PDE3A
9527,NPR3
9528,MOB2
9529,IGF2BP1
9530,UBL4A
9531,CDK16
9532,STX11
9533,ZBTB33
9534,ID1
9535,MGAT1
9536,MANF
9537,MDN1
9538,IGJ
9539,CDC42EP2
9540,SAFB
9541,ZCCHC6
9542,RIN2
9543,MXD4
9544,HBZ
9545,CIDEC
9546,ATG4D
9547,AGRP
9548,CA9
9549,SEMA7A
9550,SOX10
9551,BOLA1
9552,SIK2
9553,CD48
9554,SSBP3
9555,TTC7B
9556,DOHH
9557,NUFIP1
9558,FLOT1
9559,TMEM97
9560,RNF152
9561,LILRA6
9562,SRPK1
9563,NSUN6
9564,EEF1D
9565,BDH2
9566,GK5
9567,BCL7C
9568,PNPLA7
9569,AKAP8
9570,BEGAIN
9571,PRIMPOL
9572,ATP2A3
9573,SPTSSB
9574,ATF1
9575,PREPL
9576,HEPN1
9577,ABCD2
9578,N6AMT1
9579,PPP2R3A
9580,SYNE3
9581,IP6K1
9582,PGLS
9583,RAB3IL1
9584,ZFPM2
9585,RYK
9586,ANKLE2
9587,CALCOCO2
9588,SENP1
9589,PDE4C
9590,TRMT61A
9591,STIL
9592,PDPN
9593,EIF2AK3
9594,DUSP16
9595,WIBG
9596,CLEC4G
9597,IL20
9598,ENSG00000271786
9599,ZNF112
9600,PSIP1
9601,ACP2
9602,GAS2
9603,PLK3
9604,RFX5
9605,ABCD3
9606,CDC42EP5
9607,SELPLG
9608,OXSM
9609,ABLIM2
9610,SEMA6A
9611,WDFY3
9612,DNTT
9613,PANK3
9614,G6PC2
9615,SEPHS1
9616,PRDM16
9617,CXXC1
9618,LPHN1
9619,MIF4GD
9620,ANKRD32
9621,RTKN
9622,IL1RL1
9623,TNFRSF10D
9624,ATAD5
9625,ATG9A
9626,CA2
9627,INIP
9628,CUBN
9629,API5
9630,GBGT1
9631,NLRP9
9632,PDE5A
